clube_id,pontos_num,preco_num,variacao_num,partida_id,mando,nota,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,vencedor
285.0,41.10000000000001,99.17000000000002,-2.63,180160.0,0,73.5,24,27,2,0,3,6,3,0,0,10,12,0,2,2,0,3,0,1,1
262.0,31.9,89.5,-1.48,180161.0,1,83.0,13,39,0,0,2,4,0,2,0,19,8,0,1,0,0,3,0,1,-1
284.0,51.099999999999994,126.91999999999999,0.44000000000000017,180161.0,0,87.0,8,33,1,0,5,2,1,0,0,13,13,0,2,0,4,2,0,0,1
265.0,28.3,68.01,1.2000000000000004,180162.0,0,73.5,27,24,0,2,3,2,0,3,0,13,14,0,4,0,0,3,0,2,-1
285.0,78.1,134.04,6.249999999999999,180162.0,1,90.5,14,27,2,0,5,6,2,0,0,15,27,0,2,0,6,2,0,0,1
315.0,41.8,62.2,1.7399999999999998,180163.0,0,65.0,15,32,1,0,4,4,2,1,0,18,14,0,1,0,0,1,0,4,-1
290.0,54.8,91.38000000000001,7.35,180163.0,1,81.0,14,16,2,0,3,4,4,2,0,9,15,0,2,0,0,2,0,2,1
283.0,65.0,146.69,1.4000000000000001,180164.0,0,90.5,13,26,0,0,1,5,3,4,0,34,20,0,4,0,0,2,0,3,0
266.0,50.4,138.42000000000002,0.9,180164.0,1,73.0,19,14,2,0,3,2,3,1,0,11,13,0,1,0,0,1,0,3,0
316.0,51.2,73.41,6.1800000000000015,180165.0,1,87.0,19,20,1,1,1,3,1,0,0,23,14,0,1,0,0,0,0,1,0
283.0,22.1,151.69,-1.7600000000000002,180165.0,0,88.0,13,31,1,0,4,1,1,2,0,11,19,0,1,0,0,1,0,1,0
262.0,86.0,116.32,9.65,180166.0,1,86.5,8,36,3,1,4,4,3,1,0,10,16,0,3,0,7,2,0,0,1
287.0,8.2,70.55,0.7699999999999999,180166.0,0,63.0,14,35,0,1,4,2,0,1,0,14,9,1,3,1,0,3,0,4,-1
292.0,16.099999999999998,85.86,-8.75,180167.0,0,70.0,11,20,0,0,0,5,0,3,0,18,16,1,2,0,0,2,0,2,-1
276.0,64.5,124.02999999999999,1.8199999999999998,180167.0,1,76.0,16,43,1,1,2,5,1,2,0,17,11,0,0,0,5,0,0,0,1
287.0,38.599999999999994,73.36000000000001,4.8999999999999995,180168.0,0,72.0,17,34,1,0,5,2,1,2,0,17,12,0,5,0,0,5,0,3,-1
277.0,64.5,147.57,7.54,180168.0,1,87.0,11,44,2,0,7,8,3,2,0,23,17,0,1,0,0,0,0,1,1
275.0,16.2,68.72000000000001,-1.4199999999999995,180169.0,0,76.5,13,21,0,1,3,4,1,2,0,6,13,0,0,1,0,1,0,1,0
293.0,17.1,97.03999999999999,-0.9000000000000001,180169.0,1,83.5,11,11,1,1,4,5,1,7,0,2,14,0,3,0,0,2,0,1,0
266.0,62.0,118.5,8.71,180170.0,1,72.5,10,30,1,0,1,3,4,1,0,12,14,0,0,1,0,5,1,2,1
264.0,11.8,153.67000000000002,-7.260000000000001,180170.0,0,77.5,16,35,1,0,9,5,2,1,1,9,13,1,4,0,0,0,0,5,-1
282.0,46.10000000000001,97.0,-1.7300000000000002,180171.0,1,83.0,11,42,1,0,7,3,1,2,0,13,18,0,3,0,5,0,0,0,1
263.0,18.7,66.13999999999999,-2.1900000000000004,180171.0,0,70.0,15,33,0,0,2,0,0,3,0,18,10,0,2,1,0,2,0,1,-1
294.0,43.6,83.22,1.7700000000000005,180172.0,0,78.0,22,35,0,0,1,5,0,1,0,18,21,0,2,0,4,1,0,0,0
265.0,53.5,90.16999999999999,4.2600000000000025,180172.0,1,78.0,21,24,0,0,6,2,0,7,0,19,22,0,5,0,7,0,0,0,0
277.0,29.3,101.99000000000001,2.26,180173.0,0,88.0,13,20,1,0,6,6,1,4,0,13,15,0,4,0,0,1,0,1,0
315.0,41.50000000000001,92.3,-1.57,180173.0,1,87.0,14,38,1,0,3,8,1,2,0,14,13,0,1,0,0,4,0,1,0
316.0,30.6,69.29,-0.2800000000000004,180174.0,0,83.0,17,41,2,1,2,0,3,3,0,12,24,0,3,1,0,1,0,2,1
285.0,30.6,129.61,-6.23,180174.0,1,74.0,23,29,0,0,3,5,2,1,0,14,18,0,3,0,0,1,0,3,-1
276.0,24.900000000000002,134.45,-5.25,180175.0,1,76.0,23,36,1,0,2,6,1,1,0,10,11,0,2,0,0,0,0,1,0
316.0,27.699999999999996,61.199999999999996,-4.6899999999999995,180175.0,0,85.0,10,18,0,2,0,6,1,1,0,17,25,0,3,1,0,2,0,1,0
288.0,33.199999999999996,86.45,1.7700000000000005,180176.0,1,82.0,16,16,0,0,3,6,0,4,0,4,26,0,4,0,6,3,0,0,0
264.0,44.099999999999994,131.95000000000002,2.74,180176.0,0,82.0,24,29,0,0,6,3,0,0,0,11,16,0,3,0,5,1,0,0,0
263.0,17.200000000000003,63.1,-3.6,180177.0,0,70.5,14,29,0,0,2,6,0,1,0,11,17,0,1,0,0,3,0,2,-1
277.0,74.5,118.89000000000001,10.139999999999999,180177.0,1,87.0,16,28,1,1,7,8,2,4,0,14,14,0,1,0,5,0,0,0,1
290.0,49.300000000000004,80.44,0.6899999999999986,180178.0,0,68.0,16,26,0,0,3,2,0,0,0,11,16,0,1,0,6,2,0,0,0
315.0,35.6,80.82999999999998,0.47999999999999954,180178.0,1,74.5,17,33,0,1,4,5,0,3,0,5,16,0,2,0,5,2,0,0,0
290.0,7.500000000000001,112.64,-1.7799999999999996,180179.0,0,74.5,8,25,0,0,4,3,0,2,0,12,7,0,4,2,0,3,0,1,-1
293.0,48.7,95.41,2.6999999999999997,180179.0,1,83.0,7,19,1,0,5,7,1,7,0,5,8,0,2,0,5,2,0,0,1
315.0,16.3,82.95999999999998,-4.39,180180.0,0,71.0,11,18,0,0,3,8,0,2,0,8,14,0,1,0,0,1,1,3,-1
262.0,74.9,107.13000000000001,8.67,180180.0,1,89.0,13,31,2,1,3,1,3,1,1,10,11,0,2,0,6,1,0,0,1
282.0,12.999999999999998,112.23000000000002,-7.63,180181.0,1,82.5,13,29,1,0,4,7,1,11,0,9,13,0,3,0,0,0,0,2,-1
294.0,25.4,97.53999999999999,-4.48,180181.0,0,86.5,13,19,2,0,0,0,2,3,0,8,13,0,4,0,0,1,0,1,1
284.0,20.699999999999996,125.35000000000001,1.3200000000000003,180182.0,0,67.0,14,47,0,0,4,8,0,0,0,11,3,0,2,1,0,4,0,1,-1
265.0,46.9,67.55999999999999,3.9099999999999993,180182.0,1,92.0,3,36,0,0,8,3,1,1,0,8,14,0,2,0,6,2,0,0,1
263.0,20.799999999999997,73.00999999999999,0.7600000000000002,180183.0,1,72.0,26,31,0,0,3,9,0,2,1,9,14,0,0,0,0,2,0,1,-1
316.0,55.10000000000001,67.24000000000001,10.040000000000001,180183.0,0,82.5,14,27,1,0,2,2,1,2,0,14,28,0,4,0,6,3,0,0,1
292.0,54.3,97.11,3.9199999999999995,180184.0,1,75.5,20,31,0,0,6,4,1,2,0,14,16,0,3,0,5,1,0,0,1
316.0,9.0,63.3,-4.390000000000001,180184.0,0,80.5,16,23,0,0,4,3,0,1,0,9,20,0,2,0,0,1,0,1,-1
262.0,40.400000000000006,113.46000000000002,0.6799999999999993,180185.0,1,88.0,12,29,3,0,3,2,3,3,1,11,22,0,1,0,0,1,0,2,1
294.0,41.39999999999999,107.94,0.0499999999999996,180185.0,0,75.5,22,38,2,0,6,6,2,0,0,8,12,0,3,0,0,1,1,3,-1
285.0,35.300000000000004,111.36999999999999,2.96,180186.0,1,79.5,16,23,3,0,1,4,1,0,0,12,10,0,2,1,0,1,0,1,1
275.0,7.799999999999999,92.19,-2.3899999999999997,180186.0,0,64.0,11,23,1,0,1,3,1,1,0,13,25,0,0,2,0,0,0,3,-1
263.0,5.600000000000001,64.74,-2.26,180187.0,0,78.0,19,26,0,0,2,2,0,4,0,10,19,0,3,0,0,1,0,1,-1
266.0,20.699999999999992,122.65999999999998,5.390000000000001,180187.0,1,75.0,17,34,1,0,2,5,1,1,0,7,19,0,4,0,2,0,0,0,1
266.0,8.9,138.03000000000003,-2.7199999999999993,180188.0,1,67.5,17,33,0,0,4,4,0,2,0,15,10,0,4,0,0,0,0,4,-1
315.0,64.39999999999999,100.44,4.6000000000000005,180188.0,0,93.5,9,22,3,0,1,5,4,0,0,15,19,1,1,0,0,3,0,1,1
294.0,33.49999999999999,100.46000000000002,-2.54,180189.0,0,78.5,10,24,0,0,3,2,2,0,0,9,10,0,0,0,0,3,0,2,0
264.0,51.10000000000001,119.72999999999999,5.16,180189.0,1,78.5,8,39,2,0,7,7,2,3,0,17,11,0,0,0,0,1,0,2,0
276.0,87.80000000000001,164.92,7.029999999999999,180190.0,1,89.5,22,25,2,0,2,3,2,2,0,26,22,0,3,0,5,1,0,0,1
275.0,7.000000000000001,90.78999999999999,-0.6499999999999999,180190.0,0,71.0,21,20,0,0,1,6,0,0,0,9,22,0,3,0,0,1,0,2,-1
288.0,13.1,51.68000000000001,-1.08,180191.0,1,71.5,18,27,0,0,0,5,2,2,0,6,21,0,4,0,0,2,0,2,0
292.0,32.6,93.77999999999999,1.5699999999999994,180191.0,0,78.5,18,33,2,1,2,1,2,2,0,9,18,0,0,0,0,0,0,2,0
277.0,13.2,105.49,-6.78,180192.0,1,69.5,18,10,0,0,4,2,0,3,0,9,12,0,2,0,0,0,0,1,-1
283.0,75.40000000000002,150.19000000000003,5.549999999999999,180192.0,0,90.0,12,24,1,1,0,4,1,1,0,24,18,0,1,0,5,1,0,0,1
285.0,0.0,92.67999999999998,0.0,180193.0,0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.0,0.0,125.96000000000001,0.0,180193.0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0,52.10000000000001,75.83999999999999,4.029999999999999,180194.0,0,80.5,10,29,1,0,2,6,1,1,0,23,6,0,0,0,0,1,0,1,0
315.0,16.3,84.92000000000002,-7.790000000000002,180194.0,1,86.0,6,22,1,0,1,3,1,0,0,9,11,0,2,0,0,0,0,1,0
293.0,12.5,97.01,-5.21,180195.0,1,74.0,17,28,0,0,3,3,0,0,1,9,9,0,2,0,0,2,0,1,-1
292.0,47.4,88.23,3.8499999999999996,180195.0,0,79.5,9,20,0,0,3,3,1,0,0,9,19,0,1,0,5,0,1,0,1
316.0,5.3,62.49000000000001,-4.409999999999999,180196.0,0,87.5,9,39,1,0,2,4,1,1,0,6,20,0,3,0,0,1,0,1,0
282.0,29.699999999999996,94.81,-7.140000000000001,180196.0,1,91.0,18,21,1,0,3,10,1,1,0,5,10,0,0,0,0,1,0,1,0
292.0,49.2,101.64000000000001,0.20999999999999996,180197.0,0,86.0,7,20,1,0,4,2,2,0,0,4,9,0,1,0,5,0,0,0,1
275.0,14.299999999999995,89.57,0.2999999999999996,180197.0,1,63.5,7,42,0,0,3,8,0,1,0,14,7,0,2,0,0,1,0,2,-1
265.0,20.299999999999997,64.16,-0.4600000000000001,180198.0,1,84.5,19,26,1,1,4,6,1,3,0,7,17,0,2,0,0,0,0,2,-1
264.0,39.0,130.01,-0.4300000000000004,180198.0,0,90.5,17,35,2,0,1,7,2,0,0,13,20,0,2,0,0,1,0,1,1
277.0,42.900000000000006,130.31,3.67,180199.0,1,82.0,18,25,1,2,4,8,1,4,0,14,16,0,2,0,0,2,0,2,-1
285.0,33.2,120.06,-5.829999999999999,180199.0,0,87.5,15,33,2,0,3,2,2,2,0,16,18,0,5,0,0,0,0,1,1
290.0,16.499999999999996,87.39,-10.64,180200.0,0,69.5,20,16,0,0,1,4,0,1,0,10,20,0,3,0,0,3,0,1,-1
285.0,56.0,115.13999999999999,7.319999999999999,180200.0,1,86.0,20,24,0,1,4,4,1,2,0,12,21,0,2,0,6,0,0,1,1
282.0,15.3,104.53000000000002,-5.1000000000000005,180201.0,0,83.0,5,31,0,0,5,3,0,0,0,15,13,0,1,0,0,0,0,1,-1
293.0,62.1,88.78,6.119999999999999,180201.0,1,83.0,12,30,0,0,0,4,1,1,0,19,7,0,1,0,5,1,0,0,1
277.0,23.5,124.57,2.09,180202.0,0,77.0,12,19,1,0,0,5,1,3,0,11,13,0,1,0,0,0,0,1,0
293.0,26.200000000000003,97.66999999999999,2.7,180202.0,1,85.5,13,25,1,1,2,6,1,1,0,10,12,0,2,0,0,0,0,1,0
288.0,9.200000000000003,71.53,-4.56,180203.0,1,77.0,14,39,0,0,5,5,0,3,0,12,11,0,4,0,0,2,0,3,-1
284.0,75.60000000000002,140.44,3.8999999999999995,180203.0,0,83.5,9,25,2,1,5,4,3,0,0,14,13,0,2,0,4,0,0,0,1
315.0,25.900000000000002,75.17,3.4299999999999997,180204.0,1,67.5,12,30,0,1,4,5,0,2,0,17,16,0,0,0,0,0,0,1,-1
287.0,62.6,96.53000000000002,6.420000000000002,180204.0,0,83.0,14,31,1,0,1,6,1,2,0,11,12,0,3,0,7,2,0,0,1
283.0,31.199999999999996,145.70000000000002,-1.2300000000000004,180205.0,1,74.0,11,43,0,0,4,3,2,1,0,20,16,1,2,0,0,1,0,1,1
263.0,3.4000000000000012,66.86,-3.3400000000000007,180205.0,0,66.5,15,34,0,0,1,2,0,2,0,11,14,0,3,0,0,1,0,2,-1
262.0,5.299999999999999,97.16999999999999,-6.32,180206.0,0,71.5,16,31,0,0,0,1,0,8,0,7,12,0,0,0,0,4,0,4,-1
282.0,83.5,120.97999999999998,6.8,180206.0,1,97.5,12,32,2,1,5,5,4,4,0,13,16,0,2,0,5,0,0,0,1
275.0,50.699999999999996,94.41999999999999,4.6899999999999995,180207.0,0,82.5,13,27,1,0,2,3,1,1,0,16,27,0,3,0,5,1,0,0,1
265.0,34.0,80.85,-0.06000000000000054,180207.0,1,74.0,27,27,0,1,5,6,0,3,0,17,13,0,3,0,0,1,0,1,-1
287.0,15.7,89.35,-7.689999999999999,180208.0,1,75.5,20,55,1,0,2,3,1,1,0,13,23,0,3,0,0,1,0,1,0
294.0,28.599999999999994,103.69000000000001,-3.9099999999999997,180208.0,0,81.5,21,38,1,0,1,3,1,4,0,17,21,0,2,0,0,1,0,1,0
263.0,30.1,76.64000000000001,2.7699999999999996,180209.0,1,64.0,17,46,0,1,6,5,0,2,0,17,11,0,0,1,0,3,0,2,-1
293.0,56.00000000000001,100.99999999999999,0.0399999999999997,180209.0,0,82.5,11,31,2,0,5,3,2,6,0,6,17,0,0,0,5,1,0,0,1
284.0,57.00000000000001,118.97999999999999,4.84,180210.0,1,79.0,12,34,0,0,4,4,0,4,0,22,18,0,0,0,5,1,0,0,1
287.0,7.699999999999999,71.67,-6.4799999999999995,180210.0,0,64.5,18,25,0,0,1,3,0,1,0,8,12,1,1,0,0,2,0,1,-1
292.0,31.1,92.91000000000001,-5.120000000000001,180211.0,1,70.0,13,38,1,0,4,6,2,1,0,14,13,0,3,0,0,0,0,2,0
262.0,35.9,101.86,-7.290000000000001,180211.0,0,72.5,12,31,2,0,2,7,2,2,0,14,13,0,3,0,0,0,0,2,0
264.0,65.5,147.53,1.13,180212.0,1,82.5,18,27,1,1,5,6,1,1,0,17,21,0,2,0,5,0,0,0,1
277.0,30.099999999999998,132.06,-1.7500000000000007,180212.0,0,78.5,16,29,0,0,2,3,0,3,0,16,16,0,2,0,0,5,0,1,-1
282.0,79.50000000000001,85.93,7.040000000000001,180213.0,0,83.5,14,25,2,0,1,5,2,0,0,10,15,0,1,0,6,4,0,0,1
275.0,21.2,91.65,-7.440000000000001,180213.0,1,73.5,14,35,0,0,11,4,0,3,0,12,14,0,0,0,0,1,0,2,-1
276.0,41.4,147.73,-5.7399999999999975,180214.0,0,90.0,15,24,2,0,4,7,2,1,0,11,18,0,2,0,0,1,0,1,1
288.0,32.599999999999994,83.51999999999998,2.1599999999999997,180214.0,1,80.5,18,27,0,0,4,4,1,5,0,17,15,0,2,0,0,2,0,2,-1
266.0,3.5999999999999988,154.78,-12.649999999999999,180215.0,0,77.5,24,41,0,0,4,2,0,0,0,10,13,0,5,0,0,0,0,1,-1
294.0,49.400000000000006,93.75999999999999,3.0199999999999996,180215.0,1,90.0,12,26,1,0,3,5,1,4,0,11,24,0,2,0,5,2,0,0,1
284.0,15.2,144.5,-11.709999999999999,180216.0,1,79.0,23,39,0,1,3,2,1,2,0,10,15,0,4,0,0,1,0,2,-1
283.0,40.00000000000001,143.70000000000002,-2.7399999999999998,180216.0,0,87.5,15,28,1,0,2,5,2,2,0,17,23,0,3,0,0,2,0,1,1
290.0,4.7,102.70999999999998,-2.7800000000000007,180217.0,1,72.0,19,33,0,0,3,8,0,3,0,5,13,0,0,0,0,0,0,2,-1
266.0,56.199999999999996,146.45000000000002,3.48,180217.0,0,84.5,14,24,2,0,2,1,2,4,0,11,24,0,3,0,4,3,0,0,1
283.0,37.4,144.93000000000004,-1.7400000000000004,180218.0,1,88.0,13,25,2,0,9,6,3,0,0,6,20,0,5,0,0,1,0,1,1
288.0,43.4,74.32,2.4199999999999995,180218.0,0,82.0,19,17,1,1,3,5,1,3,0,10,13,0,4,0,0,7,0,3,-1
265.0,79.39999999999999,77.06,10.149999999999999,180219.0,0,85.0,22,24,1,0,5,4,1,1,0,19,20,0,1,0,7,0,0,0,1
288.0,26.699999999999996,68.77999999999999,1.7599999999999998,180219.0,1,74.0,20,32,0,1,2,4,0,1,0,19,22,0,4,0,0,2,0,1,-1
264.0,44.0,118.11000000000003,0.030000000000000027,180220.0,0,86.0,15,33,0,0,6,6,0,5,0,11,10,0,0,0,5,0,0,0,1
290.0,7.499999999999999,98.71000000000001,-4.98,180220.0,1,71.0,9,36,0,0,1,0,0,1,0,14,15,1,2,0,0,3,0,1,-1
287.0,31.0,85.59,0.8000000000000002,180221.0,1,66.0,11,33,1,1,5,6,1,2,0,11,12,0,2,0,0,2,0,2,-1
276.0,43.599999999999994,128.69,0.6399999999999999,180221.0,0,83.5,12,43,2,1,3,2,2,3,0,13,12,0,1,0,0,2,0,1,1
285.0,31.0,118.16000000000001,-3.22,180222.0,0,68.0,14,31,1,0,3,4,1,0,0,20,17,0,3,0,0,1,0,4,-1
284.0,79.60000000000001,146.36999999999998,4.34,180222.0,1,95.5,16,34,4,0,5,3,4,4,0,21,16,0,2,0,0,1,0,1,1
315.0,12.000000000000002,71.15,-2.38,180223.0,0,70.0,13,30,0,0,2,5,0,2,0,10,16,0,0,0,0,1,0,1,-1
316.0,52.8,69.96000000000001,5.789999999999999,180223.0,1,86.0,15,22,1,0,4,3,1,1,0,14,15,0,4,0,5,0,0,0,1
265.0,24.9,71.16999999999999,-1.27,180224.0,0,69.5,12,34,0,1,1,5,0,1,0,18,14,0,1,0,0,2,0,3,-1
290.0,107.6,113.56,16.73,180224.0,1,79.0,13,16,2,0,6,3,3,1,0,24,11,0,2,0,6,1,0,0,1
288.0,22.2,48.42999999999999,4.17,180225.0,0,73.0,11,35,1,0,4,2,1,1,0,14,15,0,4,0,0,1,0,1,0
262.0,34.0,112.13999999999999,3.9199999999999995,180225.0,1,84.5,14,41,1,0,6,5,1,1,0,9,12,0,1,0,0,4,0,1,0
285.0,23.6,111.24000000000001,0.5099999999999999,180226.0,0,66.0,18,32,0,0,5,2,0,0,0,14,12,0,1,0,0,2,0,2,-1
262.0,67.19999999999999,120.14,7.599999999999998,180226.0,1,89.5,11,37,1,0,3,3,2,1,0,16,20,0,2,0,5,3,0,0,1
292.0,20.5,86.50000000000001,-4.469999999999999,180227.0,1,68.5,13,32,2,1,2,3,2,3,0,10,21,1,4,0,0,1,0,2,0
266.0,24.400000000000002,135.17000000000002,2.29,180227.0,0,78.5,20,37,1,0,1,5,1,2,0,10,16,0,1,0,0,2,0,2,0
292.0,10.700000000000001,90.57000000000001,-2.9599999999999995,180228.0,1,80.5,11,43,0,1,5,3,0,2,0,10,21,0,1,0,0,2,0,1,-1
290.0,57.699999999999996,106.50999999999998,3.79,180228.0,0,79.0,19,24,1,0,4,7,1,0,0,5,10,0,4,0,7,1,0,0,1
287.0,20.9,92.25000000000001,-0.23999999999999966,180229.0,0,79.5,16,25,0,1,1,5,1,3,0,7,12,0,1,0,0,2,0,2,-1
264.0,36.7,122.68999999999998,-1.0899999999999994,180229.0,1,76.0,11,41,1,1,1,4,2,0,0,16,16,0,1,0,0,0,0,1,1
277.0,5.599999999999999,148.33999999999997,-6.5200000000000005,180230.0,1,70.5,13,22,0,1,3,3,0,5,0,8,16,0,2,0,0,0,0,1,-1
266.0,51.2,108.82000000000001,5.329999999999999,180230.0,0,75.0,16,22,1,0,4,5,1,1,0,14,16,0,1,0,2,2,0,0,1
264.0,57.6,160.93,2.31,180231.0,1,88.5,16,25,1,2,5,6,1,0,0,7,14,0,1,0,5,0,0,0,1
284.0,5.499999999999999,125.0,-3.81,180231.0,0,76.5,13,22,0,0,3,5,0,5,0,8,18,0,2,0,0,1,0,1,-1
263.0,17.9,74.68,-0.7699999999999996,180232.0,0,73.5,17,36,0,0,4,3,0,1,0,18,18,0,2,1,0,2,0,2,-1
294.0,63.40000000000001,112.67999999999998,8.349999999999998,180232.0,1,87.5,16,21,2,1,3,5,2,3,0,11,17,0,3,0,4,1,0,0,1
283.0,30.300000000000004,159.82,-5.52,180233.0,1,88.5,10,32,0,0,8,13,1,1,0,9,14,0,1,0,0,2,0,1,0
275.0,36.9,91.14000000000001,4.0200000000000005,180233.0,0,88.0,12,41,1,1,3,3,1,0,0,13,11,0,4,0,0,5,0,1,0
277.0,30.5,152.89,-0.26,180234.0,1,81.0,9,22,0,1,4,5,0,1,0,18,13,0,3,0,0,2,0,1,-1
276.0,64.49999999999999,135.75,1.05,180234.0,0,85.0,12,32,0,0,3,2,1,0,0,16,9,0,1,0,7,0,0,0,1
265.0,16.6,68.34,-2.22,180235.0,1,80.0,16,29,1,0,3,8,1,6,0,6,11,0,1,1,0,1,0,1,0
282.0,17.3,112.3,-7.16,180235.0,0,85.5,10,31,1,0,6,9,1,3,0,9,21,0,3,1,0,2,0,1,0
316.0,-0.5999999999999983,59.720000000000006,-11.120000000000001,180236.0,0,74.5,14,50,0,0,4,4,0,2,0,13,21,0,3,1,0,1,0,1,-1
284.0,65.4,119.58000000000001,6.409999999999999,180236.0,1,81.0,19,32,0,1,5,5,1,2,0,20,15,0,3,0,4,2,0,0,1
293.0,47.1,92.60000000000001,1.299999999999999,180237.0,0,79.0,19,12,0,0,3,3,1,4,0,8,17,0,3,0,5,2,0,0,1
288.0,15.2,82.38999999999999,-4.079999999999999,180237.0,1,80.5,17,42,0,0,4,9,0,6,0,15,19,0,4,0,0,2,0,1,-1
294.0,62.0,110.51000000000002,6.6,180238.0,1,82.0,20,26,1,0,8,4,2,1,0,10,21,0,3,0,5,1,0,0,1
275.0,19.999999999999996,104.36000000000001,-0.31000000000000005,180238.0,0,67.5,21,26,0,0,2,3,0,2,0,16,20,0,4,0,0,3,0,2,-1
276.0,37.800000000000004,121.22999999999999,-0.029999999999999805,180239.0,0,79.0,10,19,0,0,1,13,0,0,0,12,12,0,3,1,5,0,0,0,0
315.0,48.5,88.86,5.629999999999998,180239.0,1,81.5,12,22,0,0,3,11,0,1,0,12,11,0,2,0,5,1,0,0,0
283.0,50.400000000000006,152.84,2.45,180240.0,1,89.5,11,51,2,0,5,6,2,1,0,20,15,0,1,0,0,1,0,1,1
290.0,19.700000000000003,103.86999999999999,1.9700000000000002,180240.0,0,67.5,14,26,1,1,4,2,1,2,0,3,11,0,1,0,0,2,0,2,-1
265.0,15.9,68.62999999999998,-10.159999999999997,180241.0,1,77.0,8,29,1,0,8,10,1,2,0,8,12,1,1,1,0,1,0,2,-1
293.0,41.699999999999996,78.82,0.08999999999999986,180241.0,0,71.0,10,26,1,0,2,7,1,1,0,8,9,0,0,0,0,6,0,1,1
285.0,19.0,121.11999999999999,-5.449999999999999,180242.0,1,75.5,13,30,1,0,4,5,2,0,0,5,11,0,4,0,-1,0,0,1,1
282.0,17.700000000000003,69.11000000000001,-1.8200000000000003,180242.0,0,77.0,11,36,0,0,2,5,1,3,0,10,16,0,0,0,0,2,0,2,-1
316.0,53.900000000000006,64.11,-0.5700000000000007,180243.0,1,83.0,6,29,1,0,4,3,2,3,0,10,14,0,2,0,5,1,0,0,1
287.0,4.899999999999999,74.63,-2.8200000000000003,180243.0,0,60.0,14,26,0,0,2,5,0,0,0,6,6,0,3,0,0,1,0,2,-1
315.0,95.5,104.17999999999998,6.460000000000002,180244.0,1,87.5,13,37,2,0,5,11,2,0,0,22,16,0,2,0,6,2,0,0,1
263.0,38.199999999999996,78.01000000000002,2.58,180244.0,0,69.5,16,24,0,0,4,3,0,1,0,24,14,0,2,0,0,2,0,2,-1
263.0,21.599999999999998,70.61,-4.5600000000000005,180245.0,1,70.5,19,35,0,0,1,6,1,1,0,7,12,0,0,0,0,2,0,1,0
292.0,25.9,91.50999999999999,2.6299999999999994,180245.0,0,77.5,11,25,1,1,4,6,1,3,0,11,20,0,1,0,0,0,0,1,0
266.0,27.3,130.83999999999997,-1.0800000000000003,180246.0,1,82.0,15,21,1,0,2,2,4,3,0,6,18,0,5,0,0,0,0,2,1
288.0,32.50000000000001,73.32000000000001,-7.31,180246.0,0,69.5,18,13,2,0,2,7,2,6,0,10,15,0,4,1,0,3,0,4,-1
265.0,36.0,63.86,4.16,180247.0,0,79.0,22,42,1,0,3,6,1,0,0,17,13,0,2,0,0,1,0,2,-1
276.0,37.900000000000006,139.33,3.84,180247.0,1,84.0,11,31,1,0,5,6,2,4,0,20,23,0,5,0,0,1,0,1,1
277.0,38.400000000000006,139.48999999999998,-1.7199999999999993,180248.0,0,81.5,19,28,3,0,4,2,3,2,0,7,20,0,6,0,0,2,0,1,1
275.0,16.5,118.84,-3.97,180248.0,1,69.0,19,44,1,0,6,6,1,0,0,10,22,0,3,0,0,1,0,3,-1
262.0,30.400000000000002,98.4,-4.94,180249.0,0,81.0,7,50,1,0,2,1,1,7,0,21,12,0,1,0,0,2,0,2,-1
293.0,37.89999999999999,97.35000000000001,-6.550000000000002,180249.0,1,75.5,11,35,0,0,4,6,2,1,0,16,8,0,1,0,0,0,0,1,1
282.0,58.599999999999994,119.46000000000001,2.7699999999999996,180250.0,1,91.5,17,27,1,0,5,4,1,5,0,12,17,0,0,0,5,1,0,0,1
315.0,9.9,75.03,-10.01,180250.0,0,76.0,16,42,0,0,2,9,0,4,0,11,19,0,1,0,0,1,0,1,-1
283.0,57.8,146.45,8.08,180251.0,0,74.5,12,17,1,0,6,5,1,1,0,12,19,0,2,0,5,1,0,0,1
287.0,23.599999999999994,80.74000000000001,2.7499999999999996,180251.0,1,71.5,21,24,0,0,4,2,0,0,0,12,13,0,3,0,0,3,0,1,-1
264.0,42.900000000000006,164.25,0.21999999999999953,180252.0,0,82.0,17,19,2,0,0,2,2,4,0,16,19,0,5,0,0,3,0,1,1
285.0,17.799999999999997,142.77999999999997,-4.480000000000001,180252.0,1,78.5,18,25,0,1,4,7,1,2,0,12,19,0,5,0,0,0,0,2,-1
316.0,77.60000000000001,75.17,14.430000000000001,180253.0,1,93.0,13,25,2,1,4,6,4,2,0,12,19,0,4,0,4,1,0,0,1
294.0,14.0,94.56,-0.08999999999999997,180253.0,0,59.5,18,26,0,0,4,1,0,3,0,13,15,0,3,0,0,3,0,4,-1
290.0,39.1,93.11,-2.16,180254.0,1,67.5,14,29,0,0,4,4,0,0,0,10,14,0,3,0,6,0,0,0,0
284.0,25.7,97.27999999999999,4.95,180254.0,0,73.5,13,31,0,0,1,1,0,2,0,9,19,0,2,0,4,2,0,0,0
